,Cluster,x,y
2632,14,296892,901182
2633,14,234604,822462
2634,14,241473,860854
2635,14,219864,842635
2636,14,235901,856563
2637,14,207217,878249
2638,14,256949,820470
2639,14,204597,863162
2640,14,325275,866433
2641,14,239344,814789
2642,14,187894,871219
2643,14,259973,862559
2644,14,189752,865463
2645,14,245707,844466
2646,14,188480,870646
2647,14,305915,854818
2648,14,242443,851797
2649,14,227138,824372
2650,14,229970,878786
2651,14,281971,825246
2652,14,241166,845204
2653,14,225846,874086
2654,14,284077,905181
2655,14,258975,837353
2656,14,241972,840749
2657,14,245602,857160
2658,14,227363,836593
2659,14,257926,936947
2660,14,237689,839510
2661,14,267799,847911
2662,14,207552,772091
2663,14,201567,881003
2664,14,265125,820661
2665,14,273165,852766
2666,14,290210,818593
2667,14,256487,868899
2668,14,271395,862063
2669,14,251958,886571
2670,14,249253,856047
2671,14,268289,878265
2672,14,295375,861990
2673,14,256316,818886
2674,14,246470,842932
2675,14,314666,849163
2676,14,298979,774144
2677,14,192885,887667
2678,14,227819,900986
2679,14,250003,859517
2680,14,249857,844975
2681,14,218369,851387
2682,14,252586,806474
2683,14,283017,850861
2684,14,228095,843338
2685,14,266980,825990
2686,14,241381,844402
2687,14,294053,878220
2688,14,253339,750941
2689,14,241413,845029
2690,14,294326,807584
2691,14,257856,846423
2692,14,248210,886338
2693,14,216846,737568
2694,14,244743,830888
2695,14,277055,860813
2696,14,279923,805957
2697,14,235041,823732
2698,14,238524,842928
2699,14,246453,883061
2700,14,260590,827955
2701,14,274554,845338
2702,14,245254,907991
2703,14,299821,866288
2704,14,261120,804153
2705,14,246729,879602
2706,14,240308,844341
2707,14,220620,819091
2708,14,268926,813783
2709,14,234219,845270
2710,14,188424,849785
2711,14,240171,843940
2712,14,163766,859386
2713,14,191257,802651
2714,14,224852,934148
2715,14,261093,844962
2716,14,228711,848090
2717,14,183478,851724
2718,14,201080,823689
2719,14,118590,857150
2720,14,264798,767716
2721,14,313609,860065
2722,14,232246,844226
2723,14,237757,834092
2724,14,222682,806314
2725,14,243331,844022
2726,14,197362,870337
2727,14,229857,843917
2728,14,244257,776516
2729,14,224083,852922
2730,14,309399,838744
2731,14,271205,817620
2732,14,242247,864253
2733,14,235337,831592
2734,14,232357,810798
2735,14,252199,828023
2736,14,267049,950249
2737,14,245678,821691
2738,14,241138,844374
2739,14,246182,840370
2740,14,264175,824349
2741,14,266977,887963
2742,14,274685,883097
2743,14,244260,847060
2744,14,256073,917590
2745,14,258416,835432
2746,14,241687,844256
2747,14,282603,846165
2748,14,228032,893055
2749,14,226949,889283
2750,14,264274,813041
2751,14,139601,914203
2752,14,229131,842806
2753,14,236274,861302
2754,14,261819,863523
2755,14,200005,825237
2756,14,310591,841778
2757,14,244049,817710
2758,14,235022,911236
2759,14,256512,837094
2760,14,236495,861569
2761,14,256889,880721
2762,14,258528,856273
2763,14,233284,860085
2764,14,257480,849037
2765,14,269354,811847
2766,14,222445,891438
2767,14,222356,840843
2768,14,236207,886769
2769,14,174371,864697
2770,14,159683,838958
2771,14,237750,837381
2772,14,241545,838673
2773,14,256082,831969
2774,14,246468,838071
2775,14,205919,844377
2776,14,266111,813259
2777,14,244246,847589
2778,14,244899,812192
2779,14,219316,898830
2780,14,251866,864044
2781,14,238308,790723
2782,14,209264,836661
2783,14,242519,845811
2784,14,351883,890475
2785,14,278929,842054
2786,14,244027,850132
2787,14,248570,843156
2788,14,224681,858432
2789,14,210276,824826
2790,14,220884,916718
2791,14,240846,841609
2792,14,257093,801567
2793,14,236749,813868
2794,14,332237,911313
2795,14,288954,846991
2796,14,238084,844799
2797,14,236431,844100
2798,14,299772,828655
2799,14,241633,846949
2800,14,230107,858332
2801,14,256216,903741
2802,14,258135,880184
2803,14,232331,872896
2804,14,183583,787453
2805,14,264293,890923
2806,14,213208,833959
2807,14,224288,931476
2808,14,261622,869706
2809,14,297183,841456
2810,14,241849,815141
2811,14,308616,811021
2812,14,220931,876605
2813,14,289719,866638
2814,14,233931,838374
2815,14,224694,848663
2816,14,240645,855514
2817,14,229567,855332
2818,14,247613,815836
2819,14,239387,847822
2820,14,257788,880587
2821,14,245532,846331
2822,14,224241,828996
2823,14,227582,856861
2824,14,244618,845420
2825,14,213775,841758
2826,14,243511,830743
2827,14,244799,841688
2828,14,216061,848623
2829,14,294492,832336
2830,14,248931,844960
2831,14,267478,894783
2832,14,228715,837572
2833,14,269483,848608
2834,14,248276,844455
2835,14,236987,881080
2836,14,223732,826580
2837,14,230149,886583
2838,14,265299,859533
2839,14,181803,799487
2840,14,247210,859012
2841,14,261633,773355
2842,14,262370,891499
2843,14,250394,847577
2844,14,222019,839774
2845,14,238328,770068
2846,14,208941,860169
2847,14,238714,858826
2848,14,241005,825301
2849,14,270742,847836
2850,14,238492,833394
2851,14,312726,853829
2852,14,286663,846902
2853,14,261796,819395
2854,14,253890,807676
2855,14,242415,844335
2856,14,134134,842630
2857,14,163956,833732
2858,14,250359,849451
2859,14,295357,842293
2860,14,218942,848326
2861,14,205466,778884
2862,14,253899,862843
2863,14,244966,841126
2864,14,208494,850615
2865,14,221126,837878
2866,14,271093,861412
2867,14,216543,842952
2868,14,255185,825960
2869,14,251070,877802
2870,14,264565,859237
2871,14,228611,836717
2872,14,228517,837056
2873,14,198583,860431
2874,14,215976,836025
2875,14,254411,848090
2876,14,168036,807011
2877,14,292194,906490
2878,14,243951,865415
2879,14,260922,785987
2880,14,245740,814541
2881,14,317675,838127
2882,14,274505,864723
2883,14,230049,865536
2884,14,235084,818866
2885,14,172690,847721
2886,14,221706,875060
2887,14,236740,853169
2888,14,298800,824277
2889,14,265246,889333
2890,14,219498,851932
2891,14,247484,846372
2892,14,288675,919879
2893,14,229280,813483
2894,14,282622,879222
2895,14,307300,836132
2896,14,238260,882489
2897,14,219049,825171
2898,14,219321,848396
2899,14,240028,849354
2900,14,212009,864463
2901,14,246857,852483
2902,14,245118,811283
2903,14,247855,794626
2904,14,253655,821946
2905,14,241475,850889
2906,14,210162,860529
2907,14,204922,854068
2908,14,225567,853078
2909,14,245258,799882
2910,14,257134,845851
2911,14,187314,815820
2912,7,294275,174786
2913,7,329428,66056
2914,7,325938,164475
2915,7,253129,154296
2916,7,319838,170383
2917,7,240213,118409
2918,7,283784,178305
2919,7,376613,159699
2920,7,338717,181582
2921,7,304283,183656
2922,7,314519,146787
2923,7,270899,175377
2924,7,291228,101272
2925,7,291170,110147
2926,7,321522,163852
2927,13,202627,179376
2928,7,307913,91419
2929,7,311093,169734
2930,7,321775,164846
2931,7,294832,124284
2932,7,295537,91032
2933,7,383044,180418
2934,7,338570,192256
2935,7,337894,175289
2936,7,359796,165920
2937,7,316263,163806
2938,7,320972,170417
2939,7,277860,111893
2940,7,367806,123963
2941,7,359352,162962
2942,7,350964,149159
2943,7,332201,181702
2944,7,287966,150135
2945,7,346942,152780
2946,7,232784,169847
2947,7,292492,99170
2948,7,334529,166765
2949,7,363208,238649
2950,13,196795,190277
2951,7,353333,113156
2952,7,373191,88470
2953,7,333789,151168
2954,7,339732,163158
2955,7,321822,187102
2956,7,276792,141848
2957,7,308044,164482
2958,7,311328,159477
2959,7,383052,89061
2960,7,316820,150304
2961,7,314479,178821
2962,7,310824,144943
2963,7,333143,200298
2964,7,300672,175844
2965,7,339482,151261
2966,7,319208,164182
2967,7,321645,164662
2968,7,308763,166511
2969,7,308066,145825
2970,7,360143,155270
2971,7,348893,195430
2972,7,319283,158983
2973,7,332284,194186
2974,7,292402,184441
2975,7,361227,221878
2976,7,313573,109221
2977,7,310693,154278
2978,7,344482,215846
2979,7,358652,186358
2980,7,330533,214555
2981,7,320400,160020
2982,7,267662,127175
2983,7,396583,82842
2984,7,292193,125417
2985,7,324121,96346
2986,7,321344,166633
2987,7,234837,151054
2988,7,368060,76739
2989,7,347050,150472
2990,7,245783,109229
2991,7,400550,144359
2992,7,343217,153037
2993,7,315488,160339
2994,7,347406,155708
2995,7,336845,172750
2996,7,357014,148222
2997,7,331862,169092
2998,7,322140,165212
2999,7,363075,162238
3000,7,318738,182134
3001,7,346717,178180
3002,7,311819,140674
3003,7,332032,157725
3004,7,301983,173386
3005,7,321556,163352
3006,7,315830,102777
3007,7,312275,145173
3008,7,325861,203058
3009,7,360703,150999
3010,7,345976,148333
3011,7,320210,191459
3012,7,318665,158107
3013,7,425563,163524
3014,7,264427,188193
3015,7,348177,179526
3016,7,265430,151883
3017,7,320718,158610
3018,7,380609,185976
3019,7,345234,188822
3020,7,362027,150348
3021,7,300294,178772
3022,7,315963,174031
3023,7,333787,189423
3024,7,337343,156614
3025,7,334812,137431
3026,7,347492,153416
3027,7,324518,167369
3028,7,353991,193997
3029,7,274321,219665
3030,7,335476,183897
3031,7,300021,159185
3032,7,384591,137729
3033,7,320000,162605
3034,7,268938,211870
3035,7,366146,196571
3036,7,356280,185198
3037,7,325767,164095
3038,7,350480,214608
3039,7,314791,163370
3040,7,302582,134124
3041,7,328851,147002
3042,7,347039,195468
3043,7,289531,145743
3044,7,343018,239960
3045,7,271123,163465
3046,7,326959,154655
3047,7,332307,189590
3048,7,310529,141617
3049,7,380281,205779
3050,7,411606,137378
3051,7,348191,165419
3052,7,305292,175260
3053,7,256120,141529
3054,7,390934,170420
3055,7,358562,112650
3056,7,355499,224982
3057,7,363437,77975
3058,13,232043,177614
3059,7,246753,175170
3060,7,327204,152871
3061,7,371685,151612
3062,7,291723,177824
3063,7,324488,180658
3064,7,340048,131847
3065,7,295311,115000
3066,7,239495,163949
3067,7,267521,119941
3068,7,401396,125431
3069,7,260930,184935
3070,7,336085,170252
3071,7,291782,159562
3072,7,307616,207295
3073,7,352910,145624
3074,7,294653,104623
3075,7,372883,222824
3076,7,318707,160697
3077,7,281548,175184
3078,7,307747,128551
3079,7,336991,217448
3080,7,270233,195701
3081,7,433100,134861
3082,7,311433,134432
3083,7,375353,117180
3084,7,315146,160782
3085,7,311163,166821
3086,7,305333,171939
3087,7,332470,161202
3088,7,302266,185591
3089,7,370775,144355
3090,7,314552,151035
3091,7,343145,172236
3092,7,331212,162496
3093,7,299460,144708
3094,7,383894,179880
3095,7,345703,149860
3096,7,331381,162660
3097,7,344364,213940
3098,7,378347,144880
3099,7,322789,137560
3100,7,328425,159826
3101,7,341137,78287
3102,7,317771,154916
3103,7,336266,148507
3104,7,342066,119083
3105,7,297177,88467
3106,7,280519,165350
3107,7,305901,166656
3108,7,284757,175853
3109,7,281732,221764
3110,7,321262,178491
3111,7,344710,213543
3112,7,311408,168232
3113,7,356500,188114
3114,7,304376,222294
3115,7,278116,185472
3116,7,247892,115217
3117,7,306326,164202
3118,7,311516,94189
3119,7,323747,163351
3120,7,321778,158339
3121,7,309501,166931
3122,7,333942,143344
3123,7,339393,209145
3124,7,340996,170964
3125,7,315333,144566
3126,7,332853,168141
3127,7,290958,168323
3128,7,297731,175876
3129,7,280274,182662
3130,7,306540,193434
3131,7,319155,159850
3132,7,355168,114823
3133,13,270201,236813
3134,7,347630,120931
3135,7,446538,180119
3136,7,371052,147369
3137,7,403365,215735
3138,7,258201,153095
3139,7,335121,214149
3140,7,283786,133973
3141,7,353951,133923
3142,7,345069,165968
3143,7,367079,183232
3144,7,363932,228249
3145,7,354132,161850
3146,7,390538,157197
3147,7,333805,148479
3148,7,325344,159885
3149,7,323905,168029
3150,7,274495,182470
3151,7,309684,150076
3152,7,381617,157000
3153,7,322841,169735
3154,7,359520,132845
3155,7,249616,144446
3156,7,321620,169950
3157,7,415495,116126
3158,7,335742,196692
3159,13,271424,251323
3160,7,340066,152500
3161,7,327734,163585
3162,7,346079,220993
3163,7,276741,143844
3164,7,377042,182019
3165,7,400055,131725
3166,7,332246,172932
3167,7,310386,171068
3168,7,327569,158418
3169,7,324444,166910
3170,7,317217,163896
3171,7,270404,183080
3172,7,277512,151920
3173,7,324966,170021
3174,7,306421,145493
3175,7,382419,110392
3176,7,318266,171979
3177,7,321245,141627
3178,7,318192,170844
3179,7,320821,165455
3180,7,329029,204399
3181,7,311065,219934
3182,7,287127,192494
3183,7,283571,109326
3184,7,308748,199866
3185,7,369490,164369
3186,7,270729,67329
3187,7,279010,181792
3188,7,282957,179982
3189,7,308489,145929
3190,7,327927,168535
3191,7,327022,161396
3192,7,376557,109320
3193,7,248427,146381
3194,7,321182,150806
3195,7,312337,154488
3196,7,268518,181514
3197,7,285865,167818
3198,7,279251,184486
3199,7,306042,66361
3200,7,318215,180010
3201,7,293978,197091
3202,7,338044,233264
3203,7,293864,241877
3204,7,344380,183817
3205,7,316257,171544
3206,7,248779,111087
3207,7,313783,177198
3208,7,415534,110526
3209,7,296164,96874
3210,7,315670,160928
3211,7,339137,160334
3212,7,290700,196285
3213,7,307107,174760
3214,7,325279,168587
3215,7,328423,161604
3216,3,333883,276840
3217,7,308555,134011
3218,7,322101,164171
3219,7,306357,123397
3220,7,292931,125341
3221,7,284378,223470
3222,7,335003,151395
3223,7,267212,158699
3224,7,343851,193618
3225,7,296627,93375
3226,7,334980,143900
3227,7,335235,180161
3228,7,360945,167952
3229,7,257841,193878
3230,7,275288,212315
3231,7,331798,143962
3232,7,333937,51121
3233,7,328775,156501
3234,7,319829,168353
3235,7,293201,192871
3236,7,327608,177638
3237,7,332562,174699
3238,7,348815,150017
3239,7,312227,159417
3240,7,324337,162686
3241,7,323329,93955
3242,7,291973,127483
3243,7,258779,106777
3244,7,325360,134919
3245,7,267264,153034
3246,7,312421,170617
3247,7,293350,175997
3248,7,275459,190178
3249,7,244344,185382
3250,7,252845,181181
3251,7,357923,192120
3252,7,382720,263255
3253,7,326040,156509
3254,2,165104,543395
3255,2,139903,592241
3256,2,132705,557674
3257,2,114311,601605
3258,2,102460,533057
3259,2,185935,554627
3260,2,123441,594415
3261,2,97216,564094
3262,2,110948,539533
3263,2,101553,517715
3264,2,133023,574572
3265,2,144570,573936
3266,2,136531,557658
3267,2,173576,507309
3268,2,179189,536028
3269,2,141238,557986
3270,2,156430,615117
3271,2,69169,631490
3272,2,31842,565765
3273,2,144620,575370
3274,2,155899,561715
3275,2,137451,555339
3276,2,68388,574380
3277,2,166290,521714
3278,2,210499,526471
3279,2,148319,584541
3280,2,135336,552552
3281,2,136606,562296
3282,2,136301,569544
3283,2,119386,620549
3284,2,139212,557713
3285,2,84501,604671
3286,2,176602,574552
3287,2,105945,528795
3288,2,140989,537156
3289,2,138449,555969
3290,2,128669,574591
3291,2,95749,602775
3292,2,139460,557260
3293,2,130440,562623
3294,2,147885,527813
3295,2,58190,608304
3296,2,151701,574146
3297,2,148385,538149
3298,2,142668,544976
3299,2,145251,553486
3300,2,142265,546135
3301,2,202913,525966
3302,2,192564,547558
3303,2,179240,577011
3304,2,182840,584262
3305,2,144242,557674
3306,2,135849,550612
3307,2,101427,615890
3308,2,143265,548387
3309,2,112379,547679
3310,2,137347,622867
3311,2,139146,569516
3312,2,125756,579609
3313,2,77109,512651
3314,2,138073,556272
3315,2,202547,601240
3316,2,19835,570290
3317,2,118137,579149
3318,2,201324,574588
3319,2,113259,568684
3320,2,139052,610320
3321,2,177246,571940
3322,2,107972,601191
3323,2,138199,541774
3324,2,220156,589643
3325,2,137787,566189
3326,2,138122,557230
3327,2,93136,613387
3328,2,154620,576738
3329,2,131523,568207
3330,2,136967,565662
3331,2,142886,556511
3332,2,125005,540340
3333,2,138965,558201
3334,2,139474,569485
3335,2,171471,576787
3336,2,157138,565993
3337,2,198294,552987
3338,2,136078,547418
3339,2,140164,531093
3340,2,156003,502860
3341,2,67867,545392
3342,2,133780,533275
3343,2,116142,550919
3344,2,148510,579793
3345,2,179224,584189
3346,2,149906,546909
3347,2,29760,557873
3348,2,115287,602637
3349,2,206561,574789
3350,2,108651,521409
3351,2,115905,560139
3352,2,127373,549518
3353,2,141699,530028
3354,2,141641,557376
3355,2,111855,531542
3356,2,136580,553967
3357,2,137516,556818
3358,2,179793,483378
3359,2,105568,584102
3360,2,125840,520239
3361,2,117212,565692
3362,2,140717,554093
3363,2,139033,593287
3364,2,172882,571145
3365,2,104862,608089
3366,2,158366,537970
3367,2,138525,534268
3368,2,69565,599820
3369,2,94571,528963
3370,2,153185,562792
3371,2,147599,513563
3372,2,223226,546198
3373,2,143879,536650
3374,2,151099,518008
3375,2,109317,531425
3376,2,127202,525948
3377,2,137740,618961
3378,2,138734,557713
3379,2,109912,565003
3380,2,158060,525533
3381,6,260096,530550
3382,2,134449,557556
3383,2,121650,599844
3384,2,188992,563992
3385,2,207218,589497
3386,2,179830,547383
3387,2,152331,529689
3388,2,112184,530469
3389,2,166904,503121
3390,2,183026,545377
3391,2,152658,569277
3392,2,172116,513383
3393,2,95899,530846
3394,2,144325,538991
3395,2,166597,572855
3396,2,105193,596017
3397,2,166840,562425
3398,2,117089,561455
3399,2,141718,549576
3400,2,117959,536156
3401,2,125351,529954
3402,2,140706,547367
3403,2,138012,558263
3404,2,135284,555664
3405,2,142663,556520
3406,2,112673,516997
3407,2,137657,611252
3408,2,119237,591137
3409,2,186380,487625
3410,2,113099,546732
3411,2,176278,550602
3412,2,158773,588778
3413,2,140962,518168
3414,2,144856,551807
3415,2,155943,576199
3416,2,152584,564548
3417,2,165356,570715
3418,2,127858,609681
3419,6,257984,555707
3420,2,149758,564768
3421,2,129550,560106
3422,2,159271,568953
3423,2,151374,538387
3424,2,129030,588495
3425,2,155430,549012
3426,2,172756,612694
3427,2,93459,514032
3428,2,99569,523174
3429,2,148080,544056
3430,2,169322,577938
3431,2,173847,514665
3432,2,136418,562926
3433,2,140047,540043
3434,2,74519,527539
3435,2,146681,562995
3436,2,110877,562558
3437,2,95071,503965
3438,2,136232,576477
3439,2,146120,576624
3440,6,259173,548593
3441,2,107965,535173
3442,2,103153,601002
3443,2,158283,570550
3444,2,206219,604081
3445,2,116492,509399
3446,2,97430,598804
3447,2,193275,538687
3448,2,116860,550810
3449,2,179834,541387
3450,2,143226,522375
3451,2,111174,539350
3452,2,94933,588147
3453,2,139434,557410
3454,2,131532,536658
3455,2,38179,532155
3456,2,113321,606322
3457,2,123905,508486
3458,2,201753,569116
3459,2,206660,575002
3460,2,138884,529162
3461,2,139636,565984
3462,2,110479,594587
3463,2,76253,529394
3464,2,160280,493497
3465,2,161475,587507
3466,2,149054,556986
3467,2,223408,520131
3468,2,158596,562634
3469,2,141991,539522
3470,2,137172,523482
3471,2,161154,538355
3472,2,130157,581286
3473,2,142000,554964
3474,2,86243,559135
3475,2,130883,557824
3476,2,127964,538935
3477,2,122130,568886
3478,2,210597,589836
3479,2,139847,552015
3480,2,147664,559632
3481,2,167716,562762
3482,2,130657,555545
3483,2,165382,518876
3484,2,221994,575146
3485,2,87236,607429
3486,2,154268,542573
3487,2,197367,535989
3488,2,133094,557996
3489,2,155274,552551
3490,2,139911,561185
3491,2,146924,565933
3492,2,146183,622188
3493,2,176092,531921
3494,2,184402,546549
3495,2,139641,557503
3496,2,170816,547069
3497,2,156474,570384
3498,2,146678,558942
3499,2,136569,532130
3500,2,162124,500069
3501,2,127503,623654
3502,2,182854,534283
3503,2,141222,572556
3504,2,177665,557923
3505,2,201907,516078
3506,2,130249,579307
3507,2,166560,559687
3508,2,138220,560056
3509,2,134725,537440
3510,2,127940,590467
3511,2,143592,606949
3512,2,64979,538104
3513,2,94061,576129
3514,2,79285,554817
3515,2,103192,550021
3516,2,198823,538624
3517,2,145758,562414
3518,2,211584,591058
3519,2,139451,549580
3520,2,220224,592068
3521,2,150404,539885
3522,2,142767,538646
3523,2,143912,595772
3524,2,184412,537050
3525,2,55359,623076
3526,2,137197,556522
3527,2,138461,558771
3528,2,80673,566893
3529,2,203667,577260
3530,2,94249,600812
3531,2,145244,561042
3532,2,94458,533883
3533,2,130201,562734
3534,2,98675,580608
3535,2,134422,544300
3536,2,141771,551655
3537,2,141924,558399
3538,2,137316,562151
3539,2,143363,551365
3540,2,197849,575524
3541,2,134261,519275
3542,2,129997,568115
3543,2,170494,560892
3544,2,164453,544085
3545,2,128788,546091
3546,2,88703,577217
3547,2,131109,568012
3548,2,95074,570002
3549,2,232047,522748
3550,2,125548,552424
3551,2,142563,560090
3552,2,118391,553625
3553,2,132497,593125
3554,2,162713,586568
3555,2,122296,566921
3556,2,56907,586609
3557,2,48143,523870
3558,2,104489,542515
3559,2,130582,565948
3560,2,180633,570302
3561,6,241485,523039
3562,2,178005,594957
3563,2,211266,534538
3564,2,137680,555667
3565,2,144401,565666
3566,2,101722,535117
3567,2,115781,594942
3568,2,107160,530936
3569,2,139978,587153
3570,2,179931,536588
3571,2,105353,589239
3572,2,119496,543146
3573,2,142575,517378
3574,2,76661,531044
3575,2,137699,556769
3576,2,154964,554923
3577,2,142516,559062
3578,2,98525,579761
3579,2,163925,576666
3580,2,153326,558408
3581,6,262846,559590
3582,2,102898,592834
3583,2,138349,554238
3584,2,193502,557364
3585,2,202175,495076
3586,2,154162,536416
3587,2,77875,516899
3588,2,163477,561507
3589,2,131874,552586
3590,2,120357,560737
3591,2,119535,551857
3592,2,114108,540537
3593,2,136059,558213
3594,2,121786,564225
3595,2,233105,591646
3596,2,149760,577278
3597,2,139237,548782
3598,2,34795,606311
3599,2,147663,555514
3600,2,108512,525986
3601,7,509279,180548
3602,7,495165,163113
3603,7,474652,193224
3604,7,507786,199578
3605,7,566666,195255
3606,7,506012,178372
3607,7,541435,206637
3608,7,507311,177795
3609,7,461701,188438
3610,7,506069,169723
3611,7,477155,161019
3612,7,505044,180646
3613,7,467697,168082
3614,7,511868,170991
3615,7,500225,177559
3616,7,460616,174810
3617,7,573755,218049
3618,7,543616,144788
3619,7,509804,175714
3620,7,542311,161882
3621,7,475944,189337
3622,7,517750,199025
3623,7,520952,169184
3624,7,559076,190770
3625,7,416763,96639
3626,7,549384,208450
3627,7,549147,171454
3628,7,520880,200955
3629,7,484348,202813
3630,7,487472,166999
3631,7,504728,174541
3632,7,465734,114090
3633,7,570266,188032
3634,7,505584,176135
3635,7,514739,189624
3636,7,500589,181466
3637,7,504096,192493
3638,7,553118,165472
3639,7,502511,205121
3640,7,551798,221411
3641,7,502737,174437
3642,7,513181,177419
3643,7,513010,141058
3644,7,535564,177248
3645,7,514551,176526
3646,7,450030,169537
3647,7,521152,152439
3648,7,505512,203857
3649,7,509928,184873
3650,7,490271,216725
3651,7,529931,180136
3652,7,508228,220433
3653,7,534461,178056
3654,7,508551,174306
3655,7,545365,210090
3656,7,510414,142485
3657,7,507895,177445
3658,7,506288,177990
3659,7,512560,224816
3660,7,454160,102568
3661,7,437116,148591
3662,7,519003,160741
3663,7,509173,178051
3664,7,507674,147431
3665,7,513562,229098
3666,7,473361,185066
3667,7,517580,170329
3668,7,509285,174620
3669,7,510496,174308
3670,7,438860,114065
3671,7,534702,244239
3672,7,504755,150226
3673,7,474135,199330
3674,7,508907,173787
3675,7,509651,149290
3676,7,490956,124550
3677,7,499637,194036
3678,7,515856,148316
3679,7,482568,159010
3680,7,522728,184704
3681,7,493070,189771
3682,7,483807,198925
3683,7,469656,153741
3684,7,470041,102049
3685,7,576965,187481
3686,7,515230,149567
3687,7,469470,189347
3688,7,484678,123623
3689,7,509554,186931
3690,7,480787,147737
3691,7,523036,123677
3692,7,508144,167733
3693,7,515450,173220
3694,7,489378,172861
3695,7,497406,125809
3696,7,514173,139330
3697,7,520809,176718
3698,7,499009,205823
3699,7,509773,148899
3700,7,505117,141877
3701,7,494698,176711
3702,7,501334,163002
3703,7,502500,176532
3704,7,546565,151576
3705,7,520878,209094
3706,7,486891,175164
3707,7,512241,169240
3708,7,569692,182365
3709,7,491382,122267
3710,7,457033,127590
3711,7,535453,200970
3712,7,436641,55171
3713,7,520845,176291
3714,7,496130,178113
3715,7,507473,227670
3716,7,507092,175151
3717,7,493714,173387
3718,7,528826,154067
3719,7,509951,176794
3720,7,505400,160422
3721,7,473316,162622
3722,7,489504,146224
3723,7,516888,152451
3724,7,505128,175022
3725,7,520819,181586
3726,7,506812,167031
3727,7,495032,203929
3728,7,508789,174256
3729,7,502302,210265
3730,7,511106,122518
3731,7,486997,164803
3732,7,535787,199735
3733,7,540364,163758
3734,7,496006,191010
3735,7,497454,172375
3736,7,488330,173837
3737,7,547076,156969
3738,7,509956,141698
3739,7,516084,178725
3740,7,535034,172649
3741,7,529858,213114
3742,7,496384,166644
3743,7,519201,139101
3744,7,575022,213534
3745,7,469404,181944
3746,7,464672,193513
3747,7,491609,180519
3748,7,470314,178936
3749,7,481067,172555
3750,7,508797,176269
3751,7,491145,206344
3752,7,485361,169229
3753,7,474527,107596
3754,7,499643,171625
3755,7,514722,190943
3756,7,474641,81263
3757,7,495995,160032
3758,7,516963,174184
3759,7,521006,163218
3760,7,434581,123267
3761,7,514876,182995
3762,7,501416,172980
3763,7,513991,165072
3764,7,512900,219252
3765,7,510739,121103
3766,7,509522,174376
3767,7,507862,172954
3768,7,512716,181316
3769,7,483423,111797
3770,7,505603,147517
3771,7,482628,171320
3772,7,541790,172616
3773,7,473649,178184
3774,7,520763,250478
3775,7,494000,189403
3776,7,533931,173291
3777,7,485110,150541
3778,7,528679,199079
3779,7,545699,174099
3780,7,517495,186329
3781,7,520461,173217
3782,7,456821,105575
3783,7,495388,156422
3784,7,514934,219169
3785,7,508989,168995
3786,7,500474,169746
3787,7,504511,149234
3788,7,467144,147308
3789,7,512733,174091
3790,7,452791,156805
3791,7,488800,197919
3792,7,593887,210595
3793,7,561725,168220
3794,7,528011,201615
3795,7,514428,222503
3796,7,512051,145220
3797,7,472054,129986
3798,7,507959,166780
3799,7,518068,137556
3800,7,561110,219865
3801,7,563315,215613
3802,7,523779,163905
3803,7,490037,164357
3804,7,519421,154681
3805,7,504373,165819
3806,7,513957,139202
3807,7,486422,178919
3808,7,533351,147778
3809,7,511030,221292
3810,7,496069,102201
3811,7,496491,171534
3812,7,497254,171940
3813,7,518892,165875
3814,7,481083,151953
3815,7,507741,178883
3816,7,486224,196184
3817,7,509039,173839
3818,7,462658,75167
3819,7,519680,208378
3820,7,499676,196897
3821,7,480876,160465
3822,7,521032,177084
3823,7,486034,196122
3824,7,505225,158750
3825,7,485968,123023
3826,7,478442,125560
3827,7,502355,164119
3828,7,502915,183059
3829,7,497211,174121
3830,7,537174,194410
3831,7,505293,194591
3832,7,491442,116195
3833,7,473202,140745
3834,7,505079,219082
3835,7,541455,223176
3836,7,528938,174372
3837,7,528094,178343
3838,7,520759,184923
3839,7,538994,179328
3840,7,507832,181513
3841,7,493897,189627
3842,7,514408,173338
3843,7,514391,156592
3844,7,513362,223841
3845,7,443618,157237
3846,7,477746,163845
3847,7,480571,204150
3848,7,486326,174643
3849,7,505384,174535
3850,7,541220,177840
3851,7,522869,176818
3852,7,497255,188783
3853,7,545240,221008
3854,7,512291,169608
3855,7,576158,210283
3856,7,508099,175066
3857,7,545455,182232
3858,7,537836,177165
3859,7,508597,173640
3860,7,507445,193647
3861,7,524397,239456
3862,7,527753,213985
3863,7,528766,239937
3864,7,481356,162127
3865,7,541498,192746
3866,7,506142,170513
3867,7,494574,198972
3868,7,477901,173288
3869,7,509223,177592
3870,7,532010,176195
3871,7,541006,175198
3872,7,490355,153464
3873,7,566524,179796
3874,7,550216,184337
3875,7,516085,195504
3876,7,523796,219588
3877,7,511118,175212
3878,7,445043,152257
3879,7,497582,190801
3880,7,514622,206979
3881,7,479631,178459
3882,7,496476,140337
3883,7,498389,178069
3884,7,506361,225237
3885,7,519396,177174
3886,7,529409,157228
3887,7,501111,157402
3888,7,514219,167014
3889,7,558307,203307
3890,7,545957,196749
3891,7,508080,175697
3892,7,589900,217899
3893,7,509383,167302
3894,7,474516,189144
3895,7,498730,183037
3896,7,473093,188791
3897,7,471328,176297
3898,7,510901,175806
3899,7,559809,162597
3900,7,499272,168413
3901,7,514981,172608
3902,7,511289,183247
